Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763856037,866019,35009,18,1
2,Payment,1763856037,871176,105066,4,1
2,Payment,1763856037,878773,200831,92,1
2,Payment,1763856037,890261,159529,32,1
1,NewOrder,1763856037,901063,3300600,18,1
1,NewOrder,1763856037,927398,524934,62,1
2,Payment,1763856037,927582,257110,66,1
1,NewOrder,1763856037,932966,440080,12,1
2,Payment,1763856037,947370,248621,77,1
1,NewOrder,1763856037,956673,635517,73,1
2,Payment,1763856037,956765,193696,48,1
1,NewOrder,1763856037,976277,18562286,4,1
2,Payment,1763856038,007998,293732,63,1
4,Delivery,1763856038,033825,3406798,38,1
1,NewOrder,1763856038,034134,1119653,0,1
1,NewOrder,1763856038,049819,3514049,34,1
1,NewOrder,1763856038,049822,6479197,32,1
1,NewOrder,1763856038,049894,492222,39,1
1,NewOrder,1763856038,050085,549273,84,1
1,NewOrder,1763856038,075212,1624458,33,1
1,NewOrder,1763856038,079635,6630771,92,1
1,NewOrder,1763856038,109179,1103128,97,1
1,NewOrder,1763856038,136538,6394169,11,1
2,Payment,1763856038,150492,255957,48,1
2,Payment,1763856038,150492,222471,43,1
2,Payment,1763856038,184725,111578,66,1
2,Payment,1763856038,196029,180831,77,1
1,NewOrder,1763856038,296344,465507,66,1
2,Payment,1763856038,301770,367205,63,1
1,NewOrder,1763856038,324935,6103863,55,1
1,NewOrder,1763856038,335138,1376615,83,1
2,Payment,1763856038,356945,155105,81,1
1,NewOrder,1763856038,372999,902252,43,1
2,Payment,1763856038,373075,179877,12,1
2,Payment,1763856038,373923,231863,7,1
1,NewOrder,1763856038,373982,2407448,93,1
1,NewOrder,1763856038,374434,778639,79,1
2,Payment,1763856038,376890,192403,77,1
1,NewOrder,1763856038,376890,364529,28,1
3,OrderStatus,1763856038,406485,190894,48,1
2,Payment,1763856038,439227,179014,54,1
2,Payment,1763856038,452364,336198,62,1
1,NewOrder,1763856038,470626,6172106,95,1
2,Payment,1763856038,492755,295793,64,1
4,Delivery,1763856038,512092,2999497,81,1
2,Payment,1763856038,542153,223897,39,1
5,StockLevel,1763856038,552998,1049859,12,1
2,Payment,1763856038,552999,156726,52,1
1,NewOrder,1763856038,556933,1387264,91,1
1,NewOrder,1763856038,569330,16559320,77,1
1,NewOrder,1763856038,586503,1621288,6,1
1,NewOrder,1763856038,592223,2244333,73,1
2,Payment,1763856038,597419,245603,48,1
2,Payment,1763856038,599395,121815,84,1
5,StockLevel,1763856038,605824,1203235,7,1
2,Payment,1763856038,618311,657347,54,1
2,Payment,1763856038,625258,192052,61,1
2,Payment,1763856038,669027,164157,63,1
2,Payment,1763856038,709760,152155,52,1
2,Payment,1763856038,709956,383649,10,1
1,NewOrder,1763856038,721253,1354245,84,1
2,Payment,1763856038,741459,411033,28,1
2,Payment,1763856038,761900,603986,66,1
2,Payment,1763856038,766071,360952,16,1
1,NewOrder,1763856038,766079,3698023,39,1
2,Payment,1763856038,788593,423799,64,1
1,NewOrder,1763856038,788596,594929,62,1
1,NewOrder,1763856038,788598,1072463,99,1
2,Payment,1763856038,793609,570171,87,1
1,NewOrder,1763856038,817350,1964074,61,1
2,Payment,1763856038,833227,464868,63,1
1,NewOrder,1763856038,843058,5338021,48,1
2,Payment,1763856038,861944,434660,52,1
2,Payment,1763856038,861990,469477,57,1
2,Payment,1763856039,065320,390560,71,1
2,Payment,1763856039,065320,146966,82,1
1,NewOrder,1763856039,089655,5913788,14,1
1,NewOrder,1763856039,093643,8066832,10,1
2,Payment,1763856039,127113,212514,16,1
1,NewOrder,1763856039,152092,303791,21,1
2,Payment,1763856039,152520,304378,28,1
1,NewOrder,1763856039,153101,5375364,79,1
2,Payment,1763856039,153817,303238,0,1
1,NewOrder,1763856039,177531,15981045,24,1
1,NewOrder,1763856039,212307,535269,53,1
1,NewOrder,1763856039,212312,3335289,82,1
2,Payment,1763856039,212324,322748,40,1
3,OrderStatus,1763856039,212331,177023,97,1
3,OrderStatus,1763856039,212365,269413,70,1
2,Payment,1763856039,212410,373197,64,1
1,NewOrder,1763856039,241998,7918891,98,1
2,Payment,1763856039,275295,202316,43,1
2,Payment,1763856039,275385,486202,42,1
2,Payment,1763856039,275678,486664,54,1
4,Delivery,1763856039,296636,3934638,52,1
4,Delivery,1763856039,298123,3759547,63,1
2,Payment,1763856039,331535,431526,57,1
1,NewOrder,1763856039,339664,15598983,16,1
