Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763847390,398489,512982,38,1
1,NewOrder,1763847390,399521,2765699,72,1
1,NewOrder,1763847390,399530,2080317,58,1
2,Payment,1763847390,404894,966677,81,1
2,Payment,1763847390,419835,1022450,74,1
2,Payment,1763847390,436542,740786,3,1
1,NewOrder,1763847390,440905,1235570,98,1
2,Payment,1763847390,459906,899220,67,1
2,Payment,1763847390,472421,915857,39,1
2,Payment,1763847390,492815,931293,10,1
1,NewOrder,1763847390,509424,4861699,12,1
1,NewOrder,1763847390,520153,4820950,65,1
2,Payment,1763847390,634626,416028,33,1
1,NewOrder,1763847390,637939,7452855,78,1
3,OrderStatus,1763847390,750521,712240,30,1
1,NewOrder,1763847390,911519,4056603,38,1
5,StockLevel,1763847390,948790,2141791,7,1
